item_name,thumb,url_name,id,avg_price
Pyrana Prime Blueprint,sub_icons/blueprint_128x128.png,pyrana_prime_blueprint,5b2985e1eb069f04ea65b0ea,38.0
Galatine Prime Blueprint,sub_icons/blueprint_128x128.png,galatine_prime_blueprint,57bc9c99e506eb45ea25145d,38.0
Baza Prime Stock,sub_icons/weapon/prime_stock_128x128.png,baza_prime_stock,5df955131456970150510f25,37.0
Redeemer Prime Handle,sub_icons/weapon/prime_handle_128x128.png,redeemer_prime_handle,5c196fb096037800ddadac19,37.0
Kronen Prime Blade,sub_icons/weapon/prime_blade_128x128.png,kronen_prime_blade,5ab167b9b2b6a80475780fd1,37.0
Spira Prime Pouch,sub_icons/weapon/prime_holster_128x128.png,spira_prime_pouch,56c3bc115d2f0202da32e946,37.0
Venka Prime Gauntlet,sub_icons/weapon/prime_gauntlet_128x128.png,venka_prime_gauntlet,58358e1b2c2ada00655a4ef5,36.0
Scourge Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,scourge_prime_barrel,61bb64fd3132ff00482b5fc5,35.0
Tekko Prime Blade,sub_icons/weapon/prime_blade_128x128.png,tekko_prime_blade,5d93ca117ea27b0a87566f79,35.0
Latron Prime Blueprint,sub_icons/blueprint_128x128.png,latron_prime_blueprint,54a73e65e779893a797fff4a,34.0
Bo Prime Ornament,sub_icons/weapon/prime_ornament_128x128.png,bo_prime_ornament,54a73e65e779893a797fff29,34.0
Tenora Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,tenora_prime_receiver,6036214f0a372600fd5614d1,33.0
Zhuge Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,zhuge_prime_barrel,5d21ce43f4604c012d1e0c0d,33.0
Kavasa Prime Kubrow Collar Set,items/images/en/thumbs/kavasa_prime_kubrow_collar_set.cc1bafee4156c05ebaa812d39cd559ba.128x128.png,kavasa_prime_kubrow_collar_set,56783f24cbfa8f0432dd89a0,33.0
Cernos Prime Lower Limb,sub_icons/weapon/prime_limb_128x128.png,cernos_prime_lower_limb,583580e12c2ada003badef86,32.0
Boltor Prime Blueprint,sub_icons/blueprint_128x128.png,boltor_prime_blueprint,54a73e65e779893a797fff2f,31.0
Latron Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,latron_prime_receiver,54a73e65e779893a797fff4b,30.0
Rubico Prime Blueprint,sub_icons/blueprint_128x128.png,rubico_prime_blueprint,5baa8bbf4567de01ac283499,30.0
Kavasa Prime Buckle,sub_icons/pets/prime_buckle_128x128.png,kavasa_prime_buckle,56153730b66f836f9488bcce,30.0
Knell Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,knell_prime_barrel,61bb64fd3132ff00482b5fc0,30.0
Larkspur Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,larkspur_prime_barrel,641263e07d179f02100c6d47,29.0
Magnus Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,magnus_prime_barrel,6139101b30dd5b004b7f90af,28.0
Corvas Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,corvas_prime_barrel,6242037666a58f0108c3d47f,28.0
Ballistica Prime Blueprint,sub_icons/blueprint_128x128.png,ballistica_prime_blueprint,59a5c2565cd9938cfede703d,28.0
Odonata Prime Wings Blueprint,sub_icons/archwing/prime_wings_128x128.png,odonata_prime_wings_blueprint,5527a280e779892059574ca9,28.0
Spira Prime Blade,sub_icons/weapon/prime_blade_128x128.png,spira_prime_blade,56c3bc0c5d2f0202da32e945,28.0
Corinth Prime Stock,sub_icons/weapon/prime_stock_128x128.png,corinth_prime_stock,5e839493267539077b0dd69a,28.0
Akmagnus Prime Blueprint,sub_icons/blueprint_128x128.png,akmagnus_prime_blueprint,66a51c8f66bbb2aedca694b1,27.0
Akvasto Prime Blueprint,sub_icons/blueprint_128x128.png,akvasto_prime_blueprint,5bebf1713ffcc704caf38cf6,26.0
Afuris Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,afuris_prime_receiver,639a941e74b02f0088877853,26.0
Akbolto Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,akbolto_prime_receiver,5a311f83c2c9e90dfff475d4,26.0
Kronen Prime Handle,sub_icons/weapon/prime_handle_128x128.png,kronen_prime_handle,5ab167b7b2b6a80475780fb5,25.0
Kogake Prime Gauntlet,sub_icons/weapon/prime_gauntlet_128x128.png,kogake_prime_gauntlet,5a311f85c2c9e90dfff475f6,25.0
Akstiletto Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,akstiletto_prime_receiver,573b804f0ec44a47787a6917,25.0
Tatsu Prime Handle,sub_icons/weapon/prime_handle_128x128.png,tatsu_prime_handle,633e2e6bf570d10793afb81e,24.0
Boar Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,boar_prime_barrel,54a73e65e779893a797fff2a,24.0
Akjagara Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,akjagara_prime_barrel,5c196fac96037800ddadac12,24.0
Volnus Prime Handle,sub_icons/weapon/prime_handle_128x128.png,volnus_prime_handle,60ad4a1bf1904300d012c6f9,23.0
Aksomati Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,aksomati_prime_barrel,5df955141456970150510f2a,23.0
Akstiletto Prime Blueprint,sub_icons/blueprint_128x128.png,akstiletto_prime_blueprint,573b80450ec44a47787a6915,23.0
Fragor Prime Handle,sub_icons/weapon/prime_handle_128x128.png,fragor_prime_handle,573b80230ec44a47787a6912,22.0
Dakra Prime Blade,sub_icons/weapon/prime_blade_128x128.png,dakra_prime_blade,54a73e65e779893a797fff3d,22.0
Okina Prime Blueprint,sub_icons/blueprint_128x128.png,okina_prime_blueprint,663268d0e85cac3856c86dbd,22.0
Pandero Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,pandero_prime_receiver,603621500a372600fd5614d9,22.0
Latron Prime Stock,sub_icons/weapon/prime_stock_128x128.png,latron_prime_stock,54a73e65e779893a797fff4c,21.0
Bo Prime Handle,sub_icons/weapon/prime_handle_128x128.png,bo_prime_handle,54a73e65e779893a797fff28,20.0
Glaive Prime Blade,sub_icons/weapon/prime_blade_128x128.png,glaive_prime_blade,54a73e65e779893a797fff43,20.0
Tiberon Prime Stock,sub_icons/weapon/prime_stock_128x128.png,tiberon_prime_stock,5ab167b8b2b6a80475780fb8,20.0
Glaive Prime Blueprint,sub_icons/blueprint_128x128.png,glaive_prime_blueprint,54a73e65e779893a797fff44,20.0
Karyst Prime Blade,sub_icons/weapon/prime_blade_128x128.png,karyst_prime_blade,5f0e0fde9f527b0285718f1f,20.0
Nikana Prime Blade,sub_icons/weapon/prime_blade_128x128.png,nikana_prime_blade,56c3bbf45d2f0202da32e941,20.0
Zakti Prime Blueprint,sub_icons/blueprint_128x128.png,zakti_prime_blueprint,5f986cf99dbdce024971b0b9,20.0
Scindo Prime Blade,sub_icons/weapon/prime_blade_128x128.png,scindo_prime_blade,54a73e65e779893a797fff5b,20.0
Orthos Prime Blueprint,sub_icons/blueprint_128x128.png,orthos_prime_blueprint,54a73e65e779893a797fff51,20.0
Akstiletto Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,akstiletto_prime_barrel,573b804a0ec44a47787a6916,20.0
Reaper Prime Handle,sub_icons/weapon/prime_handle_128x128.png,reaper_prime_handle,54a73e65e779893a797fff5a,20.0
Nagantaka Prime Blueprint,sub_icons/blueprint_128x128.png,nagantaka_prime_blueprint,6242037666a58f0108c3d482,20.0
Vasto Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,vasto_prime_barrel,54a73e65e779893a797fff65,19.0
Akjagara Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,akjagara_prime_receiver,5c196fb096037800ddadac18,19.0
Ballistica Prime String,sub_icons/weapon/prime_string_128x128.png,ballistica_prime_string,59a5cd4d5cd9938cfede7045,19.0
Soma Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,soma_prime_receiver,54a73e65e779893a797fff63,19.0
Tenora Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,tenora_prime_barrel,603621500a372600fd5614d6,19.0
Stradavar Prime Blueprint,sub_icons/blueprint_128x128.png,stradavar_prime_blueprint,5ca28670fc2db2035eae05a7,19.0
Panthera Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,panthera_prime_barrel,5f0e0fdd9f527b0285718f1b,18.0
Guandao Prime Handle,sub_icons/weapon/prime_handle_128x128.png,guandao_prime_handle,5f986cf99dbdce024971b0bc,18.0
Gram Prime Handle,sub_icons/weapon/prime_handle_128x128.png,gram_prime_handle,5baa8bbf4567de01ac283492,18.0
Soma Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,soma_prime_barrel,54a73e65e779893a797fff61,18.0
Cedo Prime Blueprint,sub_icons/blueprint_128x128.png,cedo_prime_blueprint,67acd8fb125398d92c8bb4e0,18.0
Sybaris Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,sybaris_prime_barrel,592dd262011e88f094afec85,18.0
Latron Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,latron_prime_barrel,54a73e65e779893a797fff49,17.0
Vectis Prime Stock,sub_icons/weapon/prime_stock_128x128.png,vectis_prime_stock,559daaf7e779897b5f3f5480,17.0
Phantasma Prime Stock,sub_icons/weapon/prime_stock_128x128.png,phantasma_prime_stock,633e2e6cf570d10793afb82a,17.0
Kavasa Prime Kubrow Collar Blueprint,sub_icons/blueprint_128x128.png,kavasa_prime_kubrow_collar_blueprint,56153727b66f836f91a8e849,17.0
Pangolin Prime Blueprint,sub_icons/blueprint_128x128.png,pangolin_prime_blueprint,5e839494267539077b0dd6a9,17.0
Akstiletto Prime Link,sub_icons/weapon/prime_link_128x128.png,akstiletto_prime_link,573b80590ec44a47787a6918,17.0
Baza Prime Blueprint,sub_icons/blueprint_128x128.png,baza_prime_blueprint,5df955121456970150510f21,16.0
Reaper Prime Blade,sub_icons/weapon/prime_blade_128x128.png,reaper_prime_blade,54a73e65e779893a797fff58,16.0
Bo Prime Blueprint,sub_icons/blueprint_128x128.png,bo_prime_blueprint,54a73e65e779893a797fff27,16.0
Burston Prime Stock,sub_icons/weapon/prime_stock_128x128.png,burston_prime_stock,54a73e65e779893a797fff3c,15.0
Tigris Prime Blueprint,sub_icons/blueprint_128x128.png,tigris_prime_blueprint,57bc9c84e506eb45ea251459,15.0
Scourge Prime Blueprint,sub_icons/blueprint_128x128.png,scourge_prime_blueprint,61bb64fe3132ff00482b5fd6,15.0
Vectis Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,vectis_prime_barrel,559daae0e779897b5273b716,15.0
Strun Prime Blueprint,sub_icons/blueprint_128x128.png,strun_prime_blueprint,6139101930dd5b004b7f909f,15.0
Tipedo Prime Ornament,sub_icons/weapon/prime_ornament_128x128.png,tipedo_prime_ornament,5ca28670fc2db2035eae059d,15.0
Astilla Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,astilla_prime_barrel,60ad4a1cf1904300d012c707,15.0
Zhuge Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,zhuge_prime_receiver,5d21ce48f4604c012d1e0c17,15.0
Akjagara Prime Link,sub_icons/weapon/prime_link_128x128.png,akjagara_prime_link,5c196fb496037800ddadac1a,15.0
Ankyros Prime Gauntlet,sub_icons/weapon/prime_gauntlet_128x128.png,ankyros_prime_gauntlet,54a73e65e779893a797fff26,15.0
Tiberon Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,tiberon_prime_barrel,5ab167b7b2b6a80475780fb1,15.0
Phantasma Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,phantasma_prime_barrel,633e2e6bf570d10793afb81b,14.0
Dual Keres Prime Blueprint,sub_icons/blueprint_128x128.png,dual_keres_prime_blueprint,62d3494175156700ce450e00,14.0
Dual Kamas Prime Handle,sub_icons/weapon/prime_handle_128x128.png,dual_kamas_prime_handle,561536e4b66f836f8e15eb18,14.0
Boltor Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,boltor_prime_barrel,54a73e65e779893a797fff2e,14.0
Sicarus Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,sicarus_prime_barrel,54a73e65e779893a797fff5e,14.0
Fulmin Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,fulmin_prime_receiver,64c2aa1666456704eba6ba46,14.0
Panthera Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,panthera_prime_receiver,5f0e0fdd9f527b0285718f1c,14.0
Zakti Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,zakti_prime_receiver,5f986cfb9dbdce024971b0c0,14.0
Dual Zoren Prime Blade,sub_icons/weapon/prime_blade_128x128.png,dual_zoren_prime_blade,67acd915125398d92c8bb4e8,13.0
Gunsen Prime Blueprint,sub_icons/blueprint_128x128.png,gunsen_prime_blueprint,64c2aa1466456704eba6ba2e,13.0
Vasto Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,vasto_prime_receiver,54a73e65e779893a797fff67,13.0
Akbolto Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,akbolto_prime_barrel,5a311f85c2c9e90dfff475f7,13.0
Reaper Prime Blueprint,sub_icons/blueprint_128x128.png,reaper_prime_blueprint,54a73e65e779893a797fff59,13.0
Cernos Prime Upper Limb,sub_icons/weapon/prime_limb_128x128.png,cernos_prime_upper_limb,583580f42c2ada003badef87,13.0
Boar Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,boar_prime_receiver,54a73e65e779893a797fff2c,13.0
Fragor Prime Blueprint,sub_icons/blueprint_128x128.png,fragor_prime_blueprint,573b801c0ec44a47787a6911,12.0
Hystrix Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,hystrix_prime_receiver,62d3494075156700ce450df7,12.0
Vasto Prime Blueprint,sub_icons/blueprint_128x128.png,vasto_prime_blueprint,54a73e65e779893a797fff66,12.0
Akarius Prime Link,sub_icons/weapon/prime_link_128x128.png,akarius_prime_link,65a7fca4ed5b0d2e3eb462cd,12.0
Epitaph Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,epitaph_prime_receiver,66c60c2766bbb2aedca695a6,12.0
Quassus Prime Blade,sub_icons/weapon/prime_blade_128x128.png,quassus_prime_blade,673516e0db3ac2cfade14a7f,12.0
Astilla Prime Blueprint,sub_icons/blueprint_128x128.png,astilla_prime_blueprint,60ad4a1cf1904300d012c704,12.0
Stradavar Prime Stock,sub_icons/weapon/prime_stock_128x128.png,stradavar_prime_stock,5ca28670fc2db2035eae05a4,12.0
Dual Keres Prime Blade,sub_icons/weapon/prime_blade_128x128.png,dual_keres_prime_blade,62d3494175156700ce450e05,12.0
Hikou Prime Pouch,sub_icons/weapon/prime_holster_128x128.png,hikou_prime_pouch,54a73e65e779893a797fff47,11.0
Trumna Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,trumna_prime_receiver,673516c8db3ac2cfade14a79,11.0
Scindo Prime Blueprint,sub_icons/blueprint_128x128.png,scindo_prime_blueprint,54a73e65e779893a797fff5c,11.0
Paris Prime Upper Limb,sub_icons/weapon/prime_limb_128x128.png,paris_prime_upper_limb,54a73e65e779893a797fff57,11.0
Scindo Prime Handle,sub_icons/weapon/prime_handle_128x128.png,scindo_prime_handle,54a73e65e779893a797fff5d,11.0
Gunsen Prime Handle,sub_icons/weapon/prime_handle_128x128.png,gunsen_prime_handle,64c2aa1466456704eba6ba31,11.0
Boar Prime Blueprint,sub_icons/blueprint_128x128.png,boar_prime_blueprint,54a73e65e779893a797fff2b,11.0
Zhuge Prime Blueprint,sub_icons/blueprint_128x128.png,zhuge_prime_blueprint,5d21ce47f4604c012d1e0c15,11.0
Cernos Prime Grip,sub_icons/weapon/prime_grip_128x128.png,cernos_prime_grip,583580fb2c2ada003badef88,11.0
Akbolto Prime Link,sub_icons/weapon/prime_link_128x128.png,akbolto_prime_link,5a311f84c2c9e90dfff475f3,11.0
Odonata Prime Harness Blueprint,sub_icons/archwing/prime_chassis_128x128.png,odonata_prime_harness_blueprint,5527a279e77989205639861f,11.0
Boltor Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,boltor_prime_receiver,54a73e65e779893a797fff30,10.0
Dual Keres Prime Handle,sub_icons/weapon/prime_handle_128x128.png,dual_keres_prime_handle,62d3494075156700ce450df3,10.0
Boltor Prime Stock,sub_icons/weapon/prime_stock_128x128.png,boltor_prime_stock,54a73e65e779893a797fff31,10.0
Masseter Prime Blade,sub_icons/weapon/prime_blade_128x128.png,masseter_prime_blade,6530690f22c7fd9770508546,10.0
Rubico Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,rubico_prime_barrel,5baa8bbf4567de01ac283493,10.0
Velox Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,velox_prime_barrel,663267c5e85cac3856c86db7,10.0
Fang Prime Blade,sub_icons/weapon/prime_blade_128x128.png,fang_prime_blade,54a73e65e779893a797fff40,10.0
Cedo Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,cedo_prime_receiver,67acd8fc125398d92c8bb4e1,10.0
Zhuge Prime Grip,sub_icons/weapon/prime_grip_128x128.png,zhuge_prime_grip,5d21ce43f4604c012d1e0c0e,10.0
Aklex Prime Blueprint,sub_icons/blueprint_128x128.png,aklex_prime_blueprint,588bc3bcc353473a172364f2,10.0
Scourge Prime Blade,sub_icons/weapon/prime_blade_128x128.png,scourge_prime_blade,61bb64fb3132ff00482b5fb8,10.0
Paris Prime Blueprint,sub_icons/blueprint_128x128.png,paris_prime_blueprint,54a73e65e779893a797fff55,10.0
Bronco Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,bronco_prime_receiver,54a73e65e779893a797fff38,10.0
Tekko Prime Gauntlet,sub_icons/weapon/prime_gauntlet_128x128.png,tekko_prime_gauntlet,5d93ca117ea27b0a87566f65,10.0
Volnus Prime Head,sub_icons/weapon/prime_head_128x128.png,volnus_prime_head,60ad4a1bf1904300d012c6fa,10.0
Corinth Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,corinth_prime_receiver,5e839494267539077b0dd6b5,10.0
Paris Prime String,sub_icons/weapon/prime_string_128x128.png,paris_prime_string,54a73e65e779893a797fff56,10.0
Ankyros Prime Blueprint,sub_icons/blueprint_128x128.png,ankyros_prime_blueprint,54a73e65e779893a797fff25,10.0
Corvas Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,corvas_prime_receiver,6242037766a58f0108c3d48a,10.0
Glaive Prime Disc,sub_icons/weapon/prime_disc_128x128.png,glaive_prime_disc,54a73e65e779893a797fff45,10.0
Sybaris Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,sybaris_prime_receiver,592dd262011e88f094afec84,10.0
Kogake Prime Boot,sub_icons/weapon/prime_boot_128x128.png,kogake_prime_boot,5a311f84c2c9e90dfff475e4,10.0
Rubico Prime Stock,sub_icons/weapon/prime_stock_128x128.png,rubico_prime_stock,5baa8bbf4567de01ac283498,10.0
Sybaris Prime Stock,sub_icons/weapon/prime_stock_128x128.png,sybaris_prime_stock,592dd262011e88f094afec83,10.0
Dakra Prime Blueprint,sub_icons/blueprint_128x128.png,dakra_prime_blueprint,54a73e65e779893a797fff3e,10.0
Vectis Prime Blueprint,sub_icons/blueprint_128x128.png,vectis_prime_blueprint,559daae8e779897b56bee133,10.0
Fragor Prime Head,sub_icons/weapon/prime_head_128x128.png,fragor_prime_head,573b80280ec44a47787a6913,10.0
Gram Prime Blueprint,sub_icons/blueprint_128x128.png,gram_prime_blueprint,5baa8bbf4567de01ac283495,10.0
Tigris Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,tigris_prime_receiver,57bc9c84e506eb45ea251458,10.0
Nami Skyla Prime Handle,sub_icons/weapon/prime_handle_128x128.png,nami_skyla_prime_handle,59a5cd4d5cd9938cfede7042,10.0
Ballistica Prime Lower Limb,sub_icons/weapon/prime_limb_128x128.png,ballistica_prime_lower_limb,59a5cd4d5cd9938cfede7044,10.0
Ankyros Prime Blade,sub_icons/weapon/prime_blade_128x128.png,ankyros_prime_blade,54a73e65e779893a797fff24,9.0
Trumna Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,trumna_prime_barrel,673516c7db3ac2cfade14a78,9.0
Acceltra Prime Stock,sub_icons/weapon/prime_stock_128x128.png,acceltra_prime_stock,65a7fcc4ed5b0d2e3eb462d2,9.0
Acceltra Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,acceltra_prime_barrel,65a7fcc4ed5b0d2e3eb462d0,9.0
Dual Zoren Prime Handle,sub_icons/weapon/prime_handle_128x128.png,dual_zoren_prime_handle,67acd914125398d92c8bb4e7,9.0
Baza Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,baza_prime_receiver,5df955141456970150510f29,9.0
Hikou Prime Blueprint,sub_icons/blueprint_128x128.png,hikou_prime_blueprint,54a73e65e779893a797fff46,9.0
Tenora Prime Stock,sub_icons/weapon/prime_stock_128x128.png,tenora_prime_stock,6036214f0a372600fd5614d3,9.0
Guandao Prime Blade,sub_icons/weapon/prime_blade_128x128.png,guandao_prime_blade,5f986cf99dbdce024971b0b8,9.0
Cernos Prime String,sub_icons/weapon/prime_string_128x128.png,cernos_prime_string,583580fd2c2ada003badef89,9.0
Panthera Prime Stock,sub_icons/weapon/prime_stock_128x128.png,panthera_prime_stock,5f0e0fdc9f527b0285718f17,9.0
Venka Prime Blades,sub_icons/weapon/prime_blade_128x128.png,venka_prime_blades,58358e1c2c2ada00655a4ef6,9.0
Kogake Prime Blueprint,sub_icons/blueprint_128x128.png,kogake_prime_blueprint,5a311f84c2c9e90dfff475e5,9.0
Fang Prime Blueprint,sub_icons/blueprint_128x128.png,fang_prime_blueprint,54a73e65e779893a797fff41,9.0
Ballistica Prime Upper Limb,sub_icons/weapon/prime_limb_128x128.png,ballistica_prime_upper_limb,59a5cd4d5cd9938cfede7043,9.0
Nikana Prime Blueprint,sub_icons/blueprint_128x128.png,nikana_prime_blueprint,56c3bbee5d2f0202da32e940,9.0
Larkspur Prime Blueprint,sub_icons/blueprint_128x128.png,larkspur_prime_blueprint,641263e07d179f02100c6d4e,9.0
Gunsen Prime Blade,sub_icons/weapon/prime_blade_128x128.png,gunsen_prime_blade,64c2aa1566456704eba6ba3f,9.0
Burston Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,burston_prime_receiver,54a73e65e779893a797fff3b,9.0
Akarius Prime Blueprint,sub_icons/blueprint_128x128.png,akarius_prime_blueprint,65a7fca4ed5b0d2e3eb462ca,9.0
Akarius Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,akarius_prime_receiver,65a7fca4ed5b0d2e3eb462cc,9.0
Nagantaka Prime Stock,sub_icons/weapon/prime_stock_128x128.png,nagantaka_prime_stock,6242037666a58f0108c3d485,9.0
Zhuge Prime String,sub_icons/weapon/prime_string_128x128.png,zhuge_prime_string,5d21ce47f4604c012d1e0c14,9.0
Kavasa Prime Band,sub_icons/pets/prime_band_128x128.png,kavasa_prime_band,56153734b66f836f976f5501,8.0
Zylok Prime Blueprint,sub_icons/blueprint_128x128.png,zylok_prime_blueprint,6530694622c7fd9770508549,8.0
Masseter Prime Blueprint,sub_icons/blueprint_128x128.png,masseter_prime_blueprint,6530690f22c7fd9770508545,8.0
Hikou Prime Stars,sub_icons/weapon/prime_stars_128x128.png,hikou_prime_stars,54a73e65e779893a797fff48,8.0
Ninkondi Prime Chain,sub_icons/weapon/prime_chain_128x128.png,ninkondi_prime_chain,5d21ce48f4604c012d1e0c16,8.0
Odonata Prime Systems Blueprint,sub_icons/archwing/prime_systems_128x128.png,odonata_prime_systems_blueprint,5527a288e77989205f31e525,8.0
Pyrana Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,pyrana_prime_receiver,5b2985e1eb069f04ea65b0ee,8.0
Astilla Prime Stock,sub_icons/weapon/prime_stock_128x128.png,astilla_prime_stock,60ad4a1cf1904300d012c70b,8.0
Fulmin Prime Stock,sub_icons/weapon/prime_stock_128x128.png,fulmin_prime_stock,64c2aa1466456704eba6ba37,8.0
Ballistica Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,ballistica_prime_receiver,59a5cd4d5cd9938cfede7046,8.0
Destreza Prime Handle,sub_icons/weapon/prime_handle_128x128.png,destreza_prime_handle,5b2985e3eb069f04ea65b0fd,8.0
Dual Kamas Prime Blueprint,sub_icons/blueprint_128x128.png,dual_kamas_prime_blueprint,561536d5b66f836f889b79bb,8.0
Dakra Prime Handle,sub_icons/weapon/prime_handle_128x128.png,dakra_prime_handle,54a73e65e779893a797fff3f,8.0
Corvas Prime Stock,sub_icons/weapon/prime_stock_128x128.png,corvas_prime_stock,6242037666a58f0108c3d484,8.0
Strun Prime Stock,sub_icons/weapon/prime_stock_128x128.png,strun_prime_stock,6139101a30dd5b004b7f90a9,8.0
Akvasto Prime Link,sub_icons/weapon/prime_link_128x128.png,akvasto_prime_link,5bebf1713ffcc704caf38cf7,8.0
Aksomati Prime Receiver,sub_icons/weapon/prime_receiver_128x128.png,aksomati_prime_receiver,5df955131456970150510f26,8.0
Pangolin Prime Handle,sub_icons/weapon/prime_handle_128x128.png,pangolin_prime_handle,5e839493267539077b0dd6a4,8.0
Zakti Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,zakti_prime_barrel,5f986cf99dbdce024971b0bd,8.0
Braton Prime Barrel,sub_icons/weapon/prime_barrel_128x128.png,braton_prime_barrel,54a73e65e779893a797fff32,8.0
Cernos Prime Blueprint,sub_icons/blueprint_128x128.png,cernos_prime_blueprint,583580d52c2ada003badef85,8.0
Galatine Prime Blade,sub_icons/weapon/prime_blade_128x128.png,galatine_prime_blade,57bc9c99e506eb45ea25145c,8.0
