item_name,thumb,url_name,id,avg_price
Theorem Contagion,items/images/en/thumbs/theorem_contagion.6c5d76f8b64896bd889ae8154e04d50f.128x128.png,theorem_contagion,5fb84769c34da3004797d554,134.0
Arcane Camisado,items/unknown.thumb.png,arcane_camisado,675c5ed17b18977f6e6453f2,131.0
Arcane Bodyguard,items/images/en/thumbs/arcane_bodyguard.bedeb0f2ceb9e91f99f682b990c09648.128x128.png,arcane_bodyguard,5d8765de7ea27b08950c13b8,128.0
Arcane Crepuscular,items/unknown.thumb.png,arcane_crepuscular,675c59247b18977f6e6453e8,115.0
Arcane Aegis,items/images/en/thumbs/arcane_aegis.05226d37b29123fba267f5f131a9dcd8.128x128.png,arcane_aegis,566750375dcbc186f0536bce,107.0
Arcane Ice,items/images/en/thumbs/arcane_ice.d3cb62ba9923dcf396c854fb857e5718.128x128.png,arcane_ice,551085c9e7798972b4a2b206,100.0
Arcane Arachne,items/images/en/thumbs/arcane_arachne.6e3fe6374d5b710e6e55ccc70b395bc8.128x128.png,arcane_arachne,566750e45dcbc186f0536bcf,100.0
Arcane Fury,items/images/en/thumbs/arcane_fury.221e1166ea44c6d2473f59b7cfa4396a.128x128.png,arcane_fury,56463c24b66f8358acce4451,97.0
Arcane Pistoleer,items/images/en/thumbs/arcane_pistoleer.bedeb0f2ceb9e91f99f682b990c09648.128x128.png,arcane_pistoleer,5d8765df7ea27b08950c13cc,86.0
Arcane Battery,items/unknown.thumb.png,arcane_battery,6672373e8ba7c81b70d02c94,82.0
Arcane Precision,items/images/en/thumbs/arcane_precision.9947891b2c40889b5ae96ea6987df9c1.128x128.png,arcane_precision,566751815dcbc186f0536bd3,79.0
Arcane Impetus,items/unknown.thumb.png,arcane_impetus,675c59297b18977f6e6453ea,76.0
Arcane Strike,items/images/en/thumbs/arcane_strike.27c40994b55f506fe736175c9cebbf0e.128x128.png,arcane_strike,551085e4e7798972c7353fb0,74.0
Arcane Ice Storm,items/unknown.thumb.png,arcane_ice_storm,667236b88ba7c81b70d02c90,72.0
Arcane Truculence,items/unknown.thumb.png,arcane_truculence,675c5ee47b18977f6e6453f6,71.0
Arcane Guardian,items/images/en/thumbs/arcane_guardian.5d8874dfd06eaaf9aaceef59d99213b3.128x128.png,arcane_guardian,551085bce7798972a9b2fc6e,68.0
Arcane Tanker,items/images/en/thumbs/arcane_tanker.bedeb0f2ceb9e91f99f682b990c09648.128x128.png,arcane_tanker,5d8765df7ea27b08950c13ca,68.0
Arcane Nullifier,items/images/en/thumbs/arcane_nullifier.2fa3bc7cd7e902ae797f175896f10f97.128x128.png,arcane_nullifier,56153e78b66f83706f01716f,67.0
Arcane Avenger,items/images/en/thumbs/arcane_avenger.181b3606583aa0b904a1ebf0b6864e82.128x128.png,arcane_avenger,5510859ce779897292ba1efc,66.0
Arcane Consequence,items/images/en/thumbs/arcane_consequence.f4e12b34a7b31c72f5fa1b042f6ae6e9.128x128.png,arcane_consequence,5667510e5dcbc186f0536bd0,62.0
Molt Augmented,items/images/en/thumbs/molt_augmented.9def654a0d24b7f085940dfc8ef843b5.128x128.png,molt_augmented,62a2baebfbd62c00450b71d9,60.0
Arcane Healing,items/images/en/thumbs/arcane_healing.acadb2bf20e9dad0e620e8641110a928.128x128.png,arcane_healing,551085c3e7798972ae2819db,57.0
Arcane Primary Charger,items/images/en/thumbs/arcane_primary_charger.bedeb0f2ceb9e91f99f682b990c09648.128x128.png,arcane_primary_charger,5d8765de7ea27b08950c13bf,57.0
Molt Efficiency,items/images/en/thumbs/molt_efficiency.c76d07229a6c7e12bff54ac2f56f47b5.128x128.png,molt_efficiency,626a197af40db600660a1d87,53.0
Arcane Deflection,items/images/en/thumbs/arcane_deflection.6ee1147da81f3a9f705621012c560832.128x128.png,arcane_deflection,55a46c43e77989032fa38f11,48.0
Arcane Blade Charger,items/images/en/thumbs/arcane_blade_charger.bedeb0f2ceb9e91f99f682b990c09648.128x128.png,arcane_blade_charger,5d8765de7ea27b08950c13c4,47.0
Arcane Intention,items/images/en/thumbs/arcane_intention.2d412880c8134b5078de0b9debf2a9e7.128x128.png,arcane_intention,644b00227ec1900044b97723,47.0
Arcane Blessing,items/images/en/thumbs/arcane_blessing.aec88d7b4b3482f59c6c1a3b87185042.128x128.png,arcane_blessing,63886517e7c988007b5bd512,44.0
Arcane Momentum,items/images/en/thumbs/arcane_momentum.f551dd91689f3169160aafecddeede24.128x128.png,arcane_momentum,5667516b5dcbc186f0536bd2,44.0
Arcane Acceleration,items/images/en/thumbs/arcane_acceleration.452ae9fb49a9a6f7a1207133be620b42.128x128.png,arcane_acceleration,5510858ae779897288827a4b,42.0
Arcane Rise,items/images/en/thumbs/arcane_rise.dd639f42f0235bd00abea150d1666f89.128x128.png,arcane_rise,63886516e7c988007b5bd50b,42.0
Arcane Agility,items/images/en/thumbs/arcane_agility.2274fd115d389b990a55f5a4ff864773.128x128.png,arcane_agility,55108594e77989728d5100c6,38.0
Arcane Eruption,items/images/en/thumbs/arcane_eruption.96e2b7f03322df6295089a9dd442df86.128x128.png,arcane_eruption,551085b5e7798972a3b857aa,37.0
Arcane Phantasm,items/images/en/thumbs/arcane_phantasm.78366e4d487988a78d128a4822b4f824.128x128.png,arcane_phantasm,551085d6e7798972bcb28132,35.0
Arcane Tempo,items/images/en/thumbs/arcane_tempo.8e5a0c4378df14ffdb5597ff8da8b828.128x128.png,arcane_tempo,5667519a5dcbc186f0536bd4,35.0
Molt Reconstruct,items/images/en/thumbs/molt_reconstruct.3c470837973134be1c9db91e0bdceeb0.128x128.png,molt_reconstruct,62a2baebfbd62c00450b71d8,33.0
Arcane Rage,items/images/en/thumbs/arcane_rage.5a83a065bab0b881f7b2d1c8a2dbd7a9.128x128.png,arcane_rage,551085dde7798972c228aed9,33.0
Arcane Awakening,items/images/en/thumbs/arcane_awakening.5d194d91360b233f4226fd02af5d7d1d.128x128.png,arcane_awakening,551085a6e77989729ab10a35,32.0
Molt Vigor,items/images/en/thumbs/molt_vigor.51b7ce183f508eb27c3df9efa59c1341.128x128.png,molt_vigor,626a1978f40db600660a1d7b,30.0
Arcane Ultimatum,items/images/en/thumbs/arcane_ultimatum.6f19f5350ebf251e2c2375bbd667f537.128x128.png,arcane_ultimatum,566751b75dcbc186f0536bd5,29.0
Arcane Victory,items/images/en/thumbs/arcane_victory.2e3e7da2e7600a0e376eae98c3fd80a9.128x128.png,arcane_victory,55a46ad5e77989029d9706ee,28.0
Arcane Trickery,items/images/en/thumbs/arcane_trickery.bec8b43aaa7a5ec1cb152f017516a69c.128x128.png,arcane_trickery,551085ece7798972cb579c3e,24.0
Arcane Pulse,items/images/en/thumbs/arcane_pulse.9f9a959b60addb3377fec907f8c5d35b.128x128.png,arcane_pulse,56153e9bb66f837074af99c5,24.0
Arcane Escapist,items/unknown.thumb.png,arcane_escapist,67db60869cec3e52e62523f4,
